2022-12-28 18:50:31,193 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:50:44,526 DEBUG   SenderThread:32807 [sender.py:send():302] send: stats
2022-12-28 18:50:46,522 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:50:46,523 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:50:50,758 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: log_artifact
2022-12-28 18:50:50,758 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: log_artifact
2022-12-28 18:50:50,765 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: partial_history
2022-12-28 18:50:53,349 INFO    Thread-29 :32807 [upload_job.py:push():96] Uploaded file /home/taufikmh/.cache/wandb/artifacts/obj/md5/12/c780adb76769df6f2cc06390c39f0c
2022-12-28 18:50:59,233 INFO    SenderThread:32807 [sender.py:send_request_log_artifact():1207] logged artifact model-3vwk9of0 - {'id': 'QXJ0aWZhY3Q6MzA0MzUyODY3', 'digest': 'f5849eb9d567218456d52eb272a8fd53', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4MjY0ODQ5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzA0MzUxODE0', 'versionIndex': 4}}, 'version': 'latest'}
2022-12-28 18:50:59,233 DEBUG   SenderThread:32807 [sender.py:send():302] send: history
2022-12-28 18:50:59,233 DEBUG   SenderThread:32807 [sender.py:send():302] send: summary
2022-12-28 18:50:59,235 INFO    SenderThread:32807 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-12-28 18:50:59,530 INFO    Thread-12 :32807 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/taufikmh/KAUST/fall_2022/external_repos/HCPINNsEikonal3D/notebooks/wandb/run-20221228_184510-3vwk9of0/files/wandb-summary.json
2022-12-28 18:51:01,860 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:51:01,860 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:51:14,912 DEBUG   SenderThread:32807 [sender.py:send():302] send: stats
2022-12-28 18:51:17,201 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:51:17,201 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:51:32,542 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:51:32,542 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:51:45,276 DEBUG   SenderThread:32807 [sender.py:send():302] send: stats
2022-12-28 18:51:46,010 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: log_artifact
2022-12-28 18:51:46,010 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: log_artifact
2022-12-28 18:51:46,049 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: partial_history
2022-12-28 18:51:47,882 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:51:48,593 INFO    Thread-31 :32807 [upload_job.py:push():96] Uploaded file /home/taufikmh/.cache/wandb/artifacts/obj/md5/75/917b7666b2e2a3b39d97722e5bc713
2022-12-28 18:51:50,073 INFO    SenderThread:32807 [sender.py:send_request_log_artifact():1207] logged artifact model-3vwk9of0 - {'id': 'QXJ0aWZhY3Q6MzA0MzUzNjYy', 'digest': '7c6f35f3ba1b10ed1a6e48402cfdc701', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4MjY0ODQ5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzA0MzUyODY3', 'versionIndex': 5}}, 'version': 'latest'}
2022-12-28 18:51:50,073 DEBUG   SenderThread:32807 [sender.py:send():302] send: history
2022-12-28 18:51:50,074 DEBUG   SenderThread:32807 [sender.py:send():302] send: summary
2022-12-28 18:51:50,076 INFO    SenderThread:32807 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-12-28 18:51:50,076 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:51:50,569 INFO    Thread-12 :32807 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/taufikmh/KAUST/fall_2022/external_repos/HCPINNsEikonal3D/notebooks/wandb/run-20221228_184510-3vwk9of0/files/wandb-summary.json
2022-12-28 18:52:05,407 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:52:05,407 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:52:15,603 DEBUG   SenderThread:32807 [sender.py:send():302] send: stats
2022-12-28 18:52:20,744 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:52:20,744 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:52:36,073 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: stop_status
2022-12-28 18:52:36,073 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: stop_status
2022-12-28 18:52:40,426 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: log_artifact
2022-12-28 18:52:40,426 DEBUG   SenderThread:32807 [sender.py:send_request():316] send_request: log_artifact
2022-12-28 18:52:40,432 DEBUG   HandlerThread:32807 [handler.py:handle_request():141] handle_request: partial_history
